geometry,min_lon,min_lat,max_lon,max_lat,streets_length_370,building_count_580
"POLYGON ((-13623007.999999998 6056832, -13622507.999999998 6056832, -13622507.999999998 6057332.000000001, -13623007.999999998 6057332.000000001, -13623007.999999998 6056832))",-122.37756302082514,47.698441056035286,-122.37307144440453,47.701463945924615,3607.4257998808566,515
"POLYGON ((-13623007.999999998 6057332.000000001, -13622507.999999998 6057332.000000001, -13622507.999999998 6057831.999999999, -13623007.999999998 6057831.999999999, -13623007.999999998 6057332.000000001))",-122.37756302082514,47.701463945924615,-122.37307144440453,47.70448666054249,4390.239042277134,473
"POLYGON ((-13623007.999999998 6057831.999999999, -13622507.999999998 6057831.999999999, -13622507.999999998 6058331.999999999, -13623007.999999998 6058331.999999999, -13623007.999999998 6057831.999999999))",-122.37756302082514,47.70448666054249,-122.37307144440453,47.70750919989069,3524.0616638794836,388
"POLYGON ((-13623007.999999998 6058331.999999999, -13622507.999999998 6058331.999999999, -13622507.999999998 6058831.999999999, -13623007.999999998 6058831.999999999, -13623007.999999998 6058331.999999999))",-122.37756302082514,47.70750919989069,-122.37307144440453,47.710531563970946,1281.9964962871015,142
"POLYGON ((-13623007.999999998 6058831.999999999, -13622507.999999998 6058831.999999999, -13622507.999999998 6059332, -13623007.999999998 6059332, -13623007.999999998 6058831.999999999))",-122.37756302082514,47.710531563970946,-122.37307144440453,47.71355375278502,2305.9497725739266,50
"POLYGON ((-13623007.999999998 6059332, -13622507.999999998 6059332, -13622507.999999998 6059831.999999998, -13623007.999999998 6059831.999999998, -13623007.999999998 6059332))",-122.37756302082514,47.71355375278502,-122.37307144440453,47.71657576633466,812.3233587599466,104
"POLYGON ((-13623007.999999998 6059831.999999998, -13622507.999999998 6059831.999999998, -13622507.999999998 6060331.999999998, -13623007.999999998 6060331.999999998, -13623007.999999998 6059831.999999998))",-122.37756302082514,47.71657576633466,-122.37307144440453,47.71959760462163,327.03679180236765,129
"POLYGON ((-13623007.999999998 6060331.999999998, -13622507.999999998 6060331.999999998, -13622507.999999998 6060831.999999999, -13623007.999999998 6060831.999999999, -13623007.999999998 6060331.999999998))",-122.37756302082514,47.71959760462163,-122.37307144440453,47.72261926764769,826.6929862415196,118
"POLYGON ((-13623007.999999998 6060831.999999999, -13622507.999999998 6060831.999999999, -13622507.999999998 6061331.999999998, -13623007.999999998 6061331.999999998, -13623007.999999998 6060831.999999999))",-122.37756302082514,47.72261926764769,-122.37307144440453,47.725640755414595,495.5385845352852,67
"POLYGON ((-13623007.999999998 6061331.999999998, -13622507.999999998 6061331.999999998, -13622507.999999998 6061832, -13623007.999999998 6061832, -13623007.999999998 6061331.999999998))",-122.37756302082514,47.725640755414595,-122.37307144440453,47.72866206792412,0.0,14
"POLYGON ((-13623007.999999998 6061832, -13622507.999999998 6061832, -13622507.999999998 6062332, -13623007.999999998 6062332, -13623007.999999998 6061832))",-122.37756302082514,47.72866206792412,-122.37307144440453,47.731683205178015,0.0,14
"POLYGON ((-13623007.999999998 6062332, -13622507.999999998 6062332, -13622507.999999998 6062831.999999999, -13623007.999999998 6062831.999999999, -13623007.999999998 6062332))",-122.37756302082514,47.731683205178015,-122.37307144440453,47.73470416717805,0.0,13
"POLYGON ((-13622507.999999998 6023331.999999999, -13622007.999999998 6023331.999999999, -13622007.999999998 6023832, -13622507.999999998 6023832, -13622507.999999998 6023331.999999999))",-122.37307144440453,47.495508075116945,-122.36857986798394,47.49854271208219,2607.60989671223,257
"POLYGON ((-13622507.999999998 6023832, -13622007.999999998 6023832, -13622007.999999998 6024332, -13622507.999999998 6024332, -13622507.999999998 6023832))",-122.37307144440453,47.49854271208219,-122.36857986798394,47.50157717366297,3952.010724802919,304
"POLYGON ((-13622507.999999998 6024332, -13622007.999999998 6024332, -13622007.999999998 6024832, -13622507.999999998 6024832, -13622507.999999998 6024332))",-122.37307144440453,47.50157717366297,-122.36857986798394,47.50461145986092,3169.486376869071,373
"POLYGON ((-13622507.999999998 6024832, -13622007.999999998 6024832, -13622007.999999998 6025331.999999999, -13622507.999999998 6025331.999999999, -13622507.999999998 6024832))",-122.37307144440453,47.50461145986092,-122.36857986798394,47.507645570677646,4152.475258582423,425
"POLYGON ((-13622507.999999998 6025331.999999999, -13622007.999999998 6025331.999999999, -13622007.999999998 6025831.999999999, -13622507.999999998 6025831.999999999, -13622507.999999998 6025331.999999999))",-122.37307144440453,47.507645570677646,-122.36857986798394,47.5106795061148,3581.152769288147,397
"POLYGON ((-13622507.999999998 6025831.999999999, -13622007.999999998 6025831.999999999, -13622007.999999998 6026332, -13622507.999999998 6026332, -13622507.999999998 6025831.999999999))",-122.37307144440453,47.5106795061148,-122.36857986798394,47.513713266174,3585.042970746459,438
"POLYGON ((-13622507.999999998 6026332, -13622007.999999998 6026332, -13622007.999999998 6026832, -13622507.999999998 6026832, -13622507.999999998 6026332))",-122.37307144440453,47.513713266174,-122.36857986798394,47.51674685085688,3465.641626671401,488
"POLYGON ((-13622507.999999998 6026832, -13622007.999999998 6026832, -13622007.999999998 6027332.000000001, -13622507.999999998 6027332.000000001, -13622507.999999998 6026832))",-122.37307144440453,47.51674685085688,-122.36857986798394,47.51978026016509,3043.481767819535,469
"POLYGON ((-13622507.999999998 6027332.000000001, -13622007.999999998 6027332.000000001, -13622007.999999998 6027831.999999999, -13622507.999999998 6027831.999999999, -13622507.999999998 6027332.000000001))",-122.37307144440453,47.51978026016509,-122.36857986798394,47.52281349410024,5285.324462612789,436
"POLYGON ((-13622507.999999998 6027831.999999999, -13622007.999999998 6027831.999999999, -13622007.999999998 6028332.000000001, -13622507.999999998 6028332.000000001, -13622507.999999998 6027831.999999999))",-122.37307144440453,47.52281349410024,-122.36857986798394,47.52584655266399,4387.339789527042,399
"POLYGON ((-13622507.999999998 6028332.000000001, -13622007.999999998 6028332.000000001, -13622007.999999998 6028831.999999998, -13622507.999999998 6028831.999999998, -13622507.999999998 6028332.000000001))",-122.37307144440453,47.52584655266399,-122.36857986798394,47.52887943585797,3261.9695415711203,428
"POLYGON ((-13622507.999999998 6028831.999999998, -13622007.999999998 6028831.999999998, -13622007.999999998 6029331.999999999, -13622507.999999998 6029331.999999999, -13622507.999999998 6028831.999999998))",-122.37307144440453,47.52887943585797,-122.36857986798394,47.531912143683826,4387.828751628046,524
"POLYGON ((-13622507.999999998 6029331.999999999, -13622007.999999998 6029331.999999999, -13622007.999999998 6029831.999999999, -13622507.999999998 6029831.999999999, -13622507.999999998 6029331.999999999))",-122.37307144440453,47.531912143683826,-122.36857986798394,47.5349446761432,4393.670749414959,658
"POLYGON ((-13622507.999999998 6029831.999999999, -13622007.999999998 6029831.999999999, -13622007.999999998 6030331.999999999, -13622507.999999998 6030331.999999999, -13622507.999999998 6029831.999999999))",-122.37307144440453,47.5349446761432,-122.36857986798394,47.537977033237745,4282.530114286095,740
"POLYGON ((-13622507.999999998 6030331.999999999, -13622007.999999998 6030331.999999999, -13622007.999999998 6030831.999999998, -13622507.999999998 6030831.999999998, -13622507.999999998 6030331.999999999))",-122.37307144440453,47.537977033237745,-122.36857986798394,47.54100921496909,3387.249071143706,432
"POLYGON ((-13622507.999999998 6030831.999999998, -13622007.999999998 6030831.999999998, -13622007.999999998 6031331.999999999, -13622507.999999998 6031331.999999999, -13622507.999999998 6030831.999999998))",-122.37307144440453,47.54100921496909,-122.36857986798394,47.5440412213389,3054.1511976105376,354
"POLYGON ((-13622507.999999998 6031331.999999999, -13622007.999999998 6031331.999999999, -13622007.999999998 6031831.999999999, -13622507.999999998 6031831.999999999, -13622507.999999998 6031331.999999999))",-122.37307144440453,47.5440412213389,-122.36857986798394,47.547073052348836,4828.499008163556,467
"POLYGON ((-13622507.999999998 6031831.999999999, -13622007.999999998 6031831.999999999, -13622007.999999998 6032332, -13622507.999999998 6032332, -13622507.999999998 6031831.999999999))",-122.37307144440453,47.547073052348836,-122.36857986798394,47.55010470800053,4390.834526824991,424
"POLYGON ((-13622507.999999998 6032332, -13622007.999999998 6032332, -13622007.999999998 6032831.999999999, -13622507.999999998 6032831.999999999, -13622507.999999998 6032332))",-122.37307144440453,47.55010470800053,-122.36857986798394,47.55313618829565,3469.575294766022,339
"POLYGON ((-13622507.999999998 6032831.999999999, -13622007.999999998 6032831.999999999, -13622007.999999998 6033331.999999999, -13622507.999999998 6033331.999999999, -13622507.999999998 6032831.999999999))",-122.37307144440453,47.55313618829565,-122.36857986798394,47.556167493235854,1141.6095915836909,112
"POLYGON ((-13622507.999999998 6033331.999999999, -13622007.999999998 6033331.999999999, -13622007.999999998 6033831.999999998, -13622507.999999998 6033831.999999998, -13622507.999999998 6033331.999999999))",-122.37307144440453,47.556167493235854,-122.36857986798394,47.559198622822784,0.0,31
"POLYGON ((-13622507.999999998 6033831.999999998, -13622007.999999998 6033831.999999998, -13622007.999999998 6034331.999999998, -13622507.999999998 6034331.999999998, -13622507.999999998 6033831.999999998))",-122.37307144440453,47.559198622822784,-122.36857986798394,47.56222957705812,36.18952054408261,13
"POLYGON ((-13622507.999999998 6034331.999999998, -13622007.999999998 6034331.999999998, -13622007.999999998 6034831.999999999, -13622507.999999998 6034831.999999999, -13622507.999999998 6034331.999999998))",-122.37307144440453,47.56222957705812,-122.36857986798394,47.56526035594352,2190.480441539582,263
"POLYGON ((-13622507.999999998 6034831.999999999, -13622007.999999998 6034831.999999999, -13622007.999999998 6035332, -13622507.999999998 6035332, -13622507.999999998 6034831.999999999))",-122.37307144440453,47.56526035594352,-122.36857986798394,47.56829095948065,4865.9641083230545,436
"POLYGON ((-13622507.999999998 6035332, -13622007.999999998 6035332, -13622007.999999998 6035831.999999999, -13622507.999999998 6035831.999999999, -13622507.999999998 6035332))",-122.37307144440453,47.56829095948065,-122.36857986798394,47.57132138767117,6137.859834641142,364
"POLYGON ((-13622507.999999998 6035831.999999999, -13622007.999999998 6035831.999999999, -13622007.999999998 6036332, -13622507.999999998 6036332, -13622507.999999998 6035831.999999999))",-122.37307144440453,47.57132138767117,-122.36857986798394,47.57435164051675,6366.484204462449,201
"POLYGON ((-13622507.999999998 6036332, -13622007.999999998 6036332, -13622007.999999998 6036832, -13622507.999999998 6036832, -13622507.999999998 6036332))",-122.37307144440453,47.57435164051675,-122.36857986798394,47.57738171801906,1793.070768616524,84
"POLYGON ((-13622507.999999998 6036832, -13622007.999999998 6036832, -13622007.999999998 6037331.999999999, -13622507.999999998 6037331.999999999, -13622507.999999998 6036832))",-122.37307144440453,47.57738171801906,-122.36857986798394,47.580411620179774,871.3450719900034,28
"POLYGON ((-13622507.999999998 6037331.999999999, -13622007.999999998 6037331.999999999, -13622007.999999998 6037832, -13622507.999999998 6037832, -13622507.999999998 6037331.999999999))",-122.37307144440453,47.580411620179774,-122.36857986798394,47.58344134700057,1649.7093317708345,45
"POLYGON ((-13622507.999999998 6037832, -13622007.999999998 6037832, -13622007.999999998 6038332, -13622507.999999998 6038332, -13622507.999999998 6037832))",-122.37307144440453,47.58344134700057,-122.36857986798394,47.58647089848312,475.66771073485097,15
"POLYGON ((-13622507.999999998 6038332, -13622007.999999998 6038332, -13622007.999999998 6038832, -13622507.999999998 6038832, -13622507.999999998 6038332))",-122.37307144440453,47.58647089848312,-122.36857986798394,47.589500274629096,0.0,0
"POLYGON ((-13622507.999999998 6038832, -13622007.999999998 6038832, -13622007.999999998 6039331.999999999, -13622507.999999998 6039331.999999999, -13622507.999999998 6038832))",-122.37307144440453,47.589500274629096,-122.36857986798394,47.59252947544019,0.0,0
"POLYGON ((-13622507.999999998 6039331.999999999, -13622007.999999998 6039331.999999999, -13622007.999999998 6039831.999999999, -13622507.999999998 6039831.999999999, -13622507.999999998 6039331.999999999))",-122.37307144440453,47.59252947544019,-122.36857986798394,47.59555850091807,0.0,0
"POLYGON ((-13622507.999999998 6039831.999999999, -13622007.999999998 6039831.999999999, -13622007.999999998 6040331.999999998, -13622507.999999998 6040331.999999998, -13622507.999999998 6039831.999999999))",-122.37307144440453,47.59555850091807,-122.36857986798394,47.598587351064424,0.0,0
"POLYGON ((-13622507.999999998 6040331.999999998, -13622007.999999998 6040331.999999998, -13622007.999999998 6040831.999999999, -13622507.999999998 6040831.999999999, -13622507.999999998 6040331.999999998))",-122.37307144440453,47.598587351064424,-122.36857986798394,47.60161602588094,537.5497113223305,0
"POLYGON ((-13622507.999999998 6040831.999999999, -13622007.999999998 6040831.999999999, -13622007.999999998 6041332, -13622507.999999998 6041332, -13622507.999999998 6040831.999999999))",-122.37307144440453,47.60161602588094,-122.36857986798394,47.60464452536931,551.5727526209713,0
"POLYGON ((-13622507.999999998 6041332, -13622007.999999998 6041332, -13622007.999999998 6041832, -13622507.999999998 6041832, -13622507.999999998 6041332))",-122.37307144440453,47.60464452536931,-122.36857986798394,47.60767284953121,738.3186940389802,0
"POLYGON ((-13622507.999999998 6041832, -13622007.999999998 6041832, -13622007.999999998 6042332, -13622507.999999998 6042332, -13622507.999999998 6041832))",-122.37307144440453,47.60767284953121,-122.36857986798394,47.610700998368344,0.0,0
"POLYGON ((-13622507.999999998 6042332, -13622007.999999998 6042332, -13622007.999999998 6042832, -13622507.999999998 6042832, -13622507.999999998 6042332))",-122.37307144440453,47.610700998368344,-122.36857986798394,47.61372897188239,0.0,0
"POLYGON ((-13622507.999999998 6042832, -13622007.999999998 6042832, -13622007.999999998 6043332, -13622507.999999998 6043332, -13622507.999999998 6042832))",-122.37307144440453,47.61372897188239,-122.36857986798394,47.61675677007505,0.0,0
"POLYGON ((-13622507.999999998 6043332, -13622007.999999998 6043332, -13622007.999999998 6043831.999999999, -13622507.999999998 6043831.999999999, -13622507.999999998 6043332))",-122.37307144440453,47.61675677007505,-122.36857986798394,47.61978439294802,0.0,0
"POLYGON ((-13622507.999999998 6043831.999999999, -13622007.999999998 6043831.999999999, -13622007.999999998 6044331.999999998, -13622507.999999998 6044331.999999998, -13622507.999999998 6043831.999999999))",-122.37307144440453,47.61978439294802,-122.36857986798394,47.622811840503,0.0,1
"POLYGON ((-13622507.999999998 6044331.999999998, -13622007.999999998 6044331.999999998, -13622007.999999998 6044831.999999999, -13622507.999999998 6044831.999999999, -13622507.999999998 6044331.999999998))",-122.37307144440453,47.622811840503,-122.36857986798394,47.62583911274169,0.0,27
"POLYGON ((-13622507.999999998 6044831.999999999, -13622007.999999998 6044831.999999999, -13622007.999999998 6045331.999999999, -13622507.999999998 6045331.999999999, -13622507.999999998 6044831.999999999))",-122.37307144440453,47.62583911274169,-122.36857986798394,47.62886620966579,1944.0589289694663,93
"POLYGON ((-13622507.999999998 6045331.999999999, -13622007.999999998 6045331.999999999, -13622007.999999998 6045831.999999999, -13622507.999999998 6045831.999999999, -13622507.999999998 6045331.999999999))",-122.37307144440453,47.62886620966579,-122.36857986798394,47.631893131276996,4811.1887262579585,282
"POLYGON ((-13622507.999999998 6045831.999999999, -13622007.999999998 6045831.999999999, -13622007.999999998 6046331.999999999, -13622507.999999998 6046331.999999999, -13622507.999999998 6045831.999999999))",-122.37307144440453,47.631893131276996,-122.36857986798394,47.63491987757703,6494.877842630929,526
"POLYGON ((-13622507.999999998 6046331.999999999, -13622007.999999998 6046331.999999999, -13622007.999999998 6046831.999999998, -13622507.999999998 6046831.999999998, -13622507.999999998 6046331.999999999))",-122.37307144440453,47.63491987757703,-122.36857986798394,47.63794644856758,7643.179330697561,690
"POLYGON ((-13622507.999999998 6046831.999999998, -13622007.999999998 6046831.999999998, -13622007.999999998 6047332, -13622507.999999998 6047332, -13622507.999999998 6046831.999999998))",-122.37307144440453,47.63794644856758,-122.36857986798394,47.640972844250385,8155.087492334838,779
"POLYGON ((-13622507.999999998 6047332, -13622007.999999998 6047332, -13622007.999999998 6047831.999999999, -13622507.999999998 6047831.999999999, -13622507.999999998 6047332))",-122.37307144440453,47.640972844250385,-122.36857986798394,47.643999064627124,7379.447491790493,707
"POLYGON ((-13622507.999999998 6047831.999999999, -13622007.999999998 6047831.999999999, -13622007.999999998 6048332, -13622507.999999998 6048332, -13622507.999999998 6047831.999999999))",-122.37307144440453,47.643999064627124,-122.36857986798394,47.647025109699534,6298.431261794012,631
"POLYGON ((-13622507.999999998 6048332, -13622007.999999998 6048332, -13622007.999999998 6048831.999999998, -13622507.999999998 6048831.999999998, -13622507.999999998 6048332))",-122.37307144440453,47.647025109699534,-122.36857986798394,47.6500509794693,5891.864734797113,656
"POLYGON ((-13622507.999999998 6048831.999999998, -13622007.999999998 6048831.999999998, -13622007.999999998 6049332.000000001, -13622507.999999998 6049332.000000001, -13622507.999999998 6048831.999999998))",-122.37307144440453,47.6500509794693,-122.36857986798394,47.65307667393818,7020.25858182318,604
"POLYGON ((-13622507.999999998 6049332.000000001, -13622007.999999998 6049332.000000001, -13622007.999999998 6049831.999999999, -13622507.999999998 6049831.999999999, -13622507.999999998 6049332.000000001))",-122.37307144440453,47.65307667393818,-122.36857986798394,47.656102193107856,4572.40285427067,277
"POLYGON ((-13622507.999999998 6049831.999999999, -13622007.999999998 6049831.999999999, -13622007.999999998 6050331.999999999, -13622507.999999998 6050331.999999999, -13622507.999999998 6049831.999999999))",-122.37307144440453,47.656102193107856,-122.36857986798394,47.659127536980066,500.7097915032082,61
"POLYGON ((-13622507.999999998 6050331.999999999, -13622007.999999998 6050331.999999999, -13622007.999999998 6050831.999999999, -13622507.999999998 6050831.999999999, -13622507.999999998 6050331.999999999))",-122.37307144440453,47.659127536980066,-122.36857986798394,47.66215270555653,2595.4214476660336,72
"POLYGON ((-13622507.999999998 6050831.999999999, -13622007.999999998 6050831.999999999, -13622007.999999998 6051332.000000001, -13622507.999999998 6051332.000000001, -13622507.999999998 6050831.999999999))",-122.37307144440453,47.66215270555653,-122.36857986798394,47.66517769883898,5853.729122046412,272
"POLYGON ((-13622507.999999998 6051332.000000001, -13622007.999999998 6051332.000000001, -13622007.999999998 6051832, -13622507.999999998 6051832, -13622507.999999998 6051332.000000001))",-122.37307144440453,47.66517769883898,-122.36857986798394,47.66820251682912,5458.235299812945,462
"POLYGON ((-13622507.999999998 6051832, -13622007.999999998 6051832, -13622007.999999998 6052331.999999999, -13622507.999999998 6052331.999999999, -13622507.999999998 6051832))",-122.37307144440453,47.66820251682912,-122.36857986798394,47.67122715952869,5656.497576798598,600
"POLYGON ((-13622507.999999998 6052331.999999999, -13622007.999999998 6052331.999999999, -13622007.999999998 6052832, -13622507.999999998 6052832, -13622507.999999998 6052331.999999999))",-122.37307144440453,47.67122715952869,-122.36857986798394,47.67425162693943,5484.240316563678,795
"POLYGON ((-13622507.999999998 6052832, -13622007.999999998 6052832, -13622007.999999998 6053332.000000001, -13622507.999999998 6053332.000000001, -13622507.999999998 6052832))",-122.37307144440453,47.67425162693943,-122.36857986798394,47.677275919063064,5235.408857337995,786
"POLYGON ((-13622507.999999998 6053332.000000001, -13622007.999999998 6053332.000000001, -13622007.999999998 6053831.999999999, -13622507.999999998 6053831.999999999, -13622507.999999998 6053332.000000001))",-122.37307144440453,47.677275919063064,-122.36857986798394,47.68030003590131,4936.304937190115,841
"POLYGON ((-13622507.999999998 6053831.999999999, -13622007.999999998 6053831.999999999, -13622007.999999998 6054332.000000001, -13622507.999999998 6054332.000000001, -13622507.999999998 6053831.999999999))",-122.37307144440453,47.68030003590131,-122.36857986798394,47.683323977455935,4930.818964989463,812
"POLYGON ((-13622507.999999998 6054332.000000001, -13622007.999999998 6054332.000000001, -13622007.999999998 6054831.999999999, -13622507.999999998 6054831.999999999, -13622507.999999998 6054332.000000001))",-122.37307144440453,47.683323977455935,-122.36857986798394,47.68634774372864,4909.193035065686,822
"POLYGON ((-13622507.999999998 6054831.999999999, -13622007.999999998 6054831.999999999, -13622007.999999998 6055332, -13622507.999999998 6055332, -13622507.999999998 6054831.999999999))",-122.37307144440453,47.68634774372864,-122.36857986798394,47.689371334721194,4646.174408270001,835
"POLYGON ((-13622507.999999998 6055332, -13622007.999999998 6055332, -13622007.999999998 6055831.999999998, -13622507.999999998 6055831.999999998, -13622507.999999998 6055332))",-122.37307144440453,47.689371334721194,-122.36857986798394,47.69239475043532,4351.463780314963,732
"POLYGON ((-13622507.999999998 6055831.999999998, -13622007.999999998 6055831.999999998, -13622007.999999998 6056332, -13622507.999999998 6056332, -13622507.999999998 6055831.999999998))",-122.37307144440453,47.69239475043532,-122.36857986798394,47.69541799087277,3622.656993382808,600
"POLYGON ((-13622507.999999998 6056332, -13622007.999999998 6056332, -13622007.999999998 6056832, -13622507.999999998 6056832, -13622507.999999998 6056332))",-122.37307144440453,47.69541799087277,-122.36857986798394,47.698441056035286,4752.696051074435,533
"POLYGON ((-13622507.999999998 6056832, -13622007.999999998 6056832, -13622007.999999998 6057332.000000001, -13622507.999999998 6057332.000000001, -13622507.999999998 6056832))",-122.37307144440453,47.698441056035286,-122.36857986798394,47.701463945924615,4446.597786077675,527
"POLYGON ((-13622507.999999998 6057332.000000001, -13622007.999999998 6057332.000000001, -13622007.999999998 6057831.999999999, -13622507.999999998 6057831.999999999, -13622507.999999998 6057332.000000001))",-122.37307144440453,47.701463945924615,-122.36857986798394,47.70448666054249,4039.7113079372916,554
"POLYGON ((-13622507.999999998 6057831.999999999, -13622007.999999998 6057831.999999999, -13622007.999999998 6058331.999999999, -13622507.999999998 6058331.999999999, -13622507.999999998 6057831.999999999))",-122.37307144440453,47.70448666054249,-122.36857986798394,47.70750919989069,3942.9978619967424,435
"POLYGON ((-13622507.999999998 6058331.999999999, -13622007.999999998 6058331.999999999, -13622007.999999998 6058831.999999999, -13622507.999999998 6058831.999999999, -13622507.999999998 6058331.999999999))",-122.37307144440453,47.70750919989069,-122.36857986798394,47.710531563970946,1360.411311702567,185
"POLYGON ((-13622507.999999998 6058831.999999999, -13622007.999999998 6058831.999999999, -13622007.999999998 6059332, -13622507.999999998 6059332, -13622507.999999998 6058831.999999999))",-122.37307144440453,47.710531563970946,-122.36857986798394,47.71355375278502,2036.8437162208493,94
"POLYGON ((-13622507.999999998 6059332, -13622007.999999998 6059332, -13622007.999999998 6059831.999999998, -13622507.999999998 6059831.999999998, -13622507.999999998 6059332))",-122.37307144440453,47.71355375278502,-122.36857986798394,47.71657576633466,2727.69546847267,240
"POLYGON ((-13622507.999999998 6059831.999999998, -13622007.999999998 6059831.999999998, -13622007.999999998 6060331.999999998, -13622507.999999998 6060331.999999998, -13622507.999999998 6059831.999999998))",-122.37307144440453,47.71657576633466,-122.36857986798394,47.71959760462163,3703.3393105908413,340
"POLYGON ((-13622507.999999998 6060331.999999998, -13622007.999999998 6060331.999999998, -13622007.999999998 6060831.999999999, -13622507.999999998 6060831.999999999, -13622507.999999998 6060331.999999998))",-122.37307144440453,47.71959760462163,-122.36857986798394,47.72261926764769,4452.337657177198,351
"POLYGON ((-13622507.999999998 6060831.999999999, -13622007.999999998 6060831.999999999, -13622007.999999998 6061331.999999998, -13622507.999999998 6061331.999999998, -13622507.999999998 6060831.999999999))",-122.37307144440453,47.72261926764769,-122.36857986798394,47.725640755414595,3088.328967952446,240
"POLYGON ((-13622507.999999998 6061331.999999998, -13622007.999999998 6061331.999999998, -13622007.999999998 6061832, -13622507.999999998 6061832, -13622507.999999998 6061331.999999998))",-122.37307144440453,47.725640755414595,-122.36857986798394,47.72866206792412,1741.849710501192,106
"POLYGON ((-13622507.999999998 6061832, -13622007.999999998 6061832, -13622007.999999998 6062332, -13622507.999999998 6062332, -13622507.999999998 6061832))",-122.37307144440453,47.72866206792412,-122.36857986798394,47.731683205178015,1660.467355590638,65
"POLYGON ((-13622507.999999998 6062332, -13622007.999999998 6062332, -13622007.999999998 6062831.999999999, -13622507.999999998 6062831.999999999, -13622507.999999998 6062332))",-122.37307144440453,47.731683205178015,-122.36857986798394,47.73470416717805,1231.840203176542,48
"POLYGON ((-13622007.999999998 6023331.999999999, -13621507.999999998 6023331.999999999, -13621507.999999998 6023832, -13622007.999999998 6023832, -13622007.999999998 6023331.999999999))",-122.36857986798394,47.495508075116945,-122.36408829156333,47.49854271208219,2758.241134560828,355
"POLYGON ((-13622007.999999998 6023832, -13621507.999999998 6023832, -13621507.999999998 6024332, -13622007.999999998 6024332, -13622007.999999998 6023832))",-122.36857986798394,47.49854271208219,-122.36408829156333,47.50157717366297,3831.370008915718,386
"POLYGON ((-13622007.999999998 6024332, -13621507.999999998 6024332, -13621507.999999998 6024832, -13622007.999999998 6024832, -13622007.999999998 6024332))",-122.36857986798394,47.50157717366297,-122.36408829156333,47.50461145986092,3580.9884688961565,446
"POLYGON ((-13622007.999999998 6024832, -13621507.999999998 6024832, -13621507.999999998 6025331.999999999, -13622007.999999998 6025331.999999999, -13622007.999999998 6024832))",-122.36857986798394,47.50461145986092,-122.36408829156333,47.507645570677646,4282.555701027822,432
"POLYGON ((-13622007.999999998 6025331.999999999, -13621507.999999998 6025331.999999999, -13621507.999999998 6025831.999999999, -13622007.999999998 6025831.999999999, -13622007.999999998 6025331.999999999))",-122.36857986798394,47.507645570677646,-122.36408829156333,47.5106795061148,3808.98231992283,380
"POLYGON ((-13622007.999999998 6025831.999999999, -13621507.999999998 6025831.999999999, -13621507.999999998 6026332, -13622007.999999998 6026332, -13622007.999999998 6025831.999999999))",-122.36857986798394,47.5106795061148,-122.36408829156333,47.513713266174,2968.631981551663,353
"POLYGON ((-13622007.999999998 6026332, -13621507.999999998 6026332, -13621507.999999998 6026832, -13622007.999999998 6026832, -13622007.999999998 6026332))",-122.36857986798394,47.513713266174,-122.36408829156333,47.51674685085688,3636.456757969825,394
"POLYGON ((-13622007.999999998 6026832, -13621507.999999998 6026832, -13621507.999999998 6027332.000000001, -13622007.999999998 6027332.000000001, -13622007.999999998 6026832))",-122.36857986798394,47.51674685085688,-122.36408829156333,47.51978026016509,3388.3192010299363,350
"POLYGON ((-13622007.999999998 6027332.000000001, -13621507.999999998 6027332.000000001, -13621507.999999998 6027831.999999999, -13622007.999999998 6027831.999999999, -13622007.999999998 6027332.000000001))",-122.36857986798394,47.51978026016509,-122.36408829156333,47.52281349410024,6325.511674367949,300
"POLYGON ((-13622007.999999998 6027831.999999999, -13621507.999999998 6027831.999999999, -13621507.999999998 6028332.000000001, -13622007.999999998 6028332.000000001, -13622007.999999998 6027831.999999999))",-122.36857986798394,47.52281349410024,-122.36408829156333,47.52584655266399,4530.5523506116,281
"POLYGON ((-13622007.999999998 6028332.000000001, -13621507.999999998 6028332.000000001, -13621507.999999998 6028831.999999998, -13622007.999999998 6028831.999999998, -13622007.999999998 6028332.000000001))",-122.36857986798394,47.52584655266399,-122.36408829156333,47.52887943585797,2465.6566300530894,278
"POLYGON ((-13622007.999999998 6028831.999999998, -13621507.999999998 6028831.999999998, -13621507.999999998 6029331.999999999, -13622007.999999998 6029331.999999999, -13622007.999999998 6028831.999999998))",-122.36857986798394,47.52887943585797,-122.36408829156333,47.531912143683826,2929.7867108027267,362
"POLYGON ((-13622007.999999998 6029331.999999999, -13621507.999999998 6029331.999999999, -13621507.999999998 6029831.999999999, -13622007.999999998 6029831.999999999, -13622007.999999998 6029331.999999999))",-122.36857986798394,47.531912143683826,-122.36408829156333,47.5349446761432,4047.62461238437,432
"POLYGON ((-13622007.999999998 6029831.999999999, -13621507.999999998 6029831.999999999, -13621507.999999998 6030331.999999999, -13622007.999999998 6030331.999999999, -13622007.999999998 6029831.999999999))",-122.36857986798394,47.5349446761432,-122.36408829156333,47.537977033237745,3014.217890674622,430
"POLYGON ((-13622007.999999998 6030331.999999999, -13621507.999999998 6030331.999999999, -13621507.999999998 6030831.999999998, -13622007.999999998 6030831.999999998, -13622007.999999998 6030331.999999999))",-122.36857986798394,47.537977033237745,-122.36408829156333,47.54100921496909,2853.6668414514597,281
